E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,Exercise,Student,NbLines,NbVars,NbParams,HasLoop,HasForLoop,HasWhileLoop,HasIf,HasIfElse,HasIfElif,HasIfElifElse,InstDepth,HasNestedLoops,HasNestedIfs,HasIfInLoop,HasLoopInIf,NbReturns,HasPrint,HasComment,HasImport,NbTokens,PassedTestCases
-0.19263074,-1.3591262,-0.43154275,1.4899575,-0.14215092,-1.1125143,0.40441233,-0.51935935,0.24082203,0.36512297,0.54938006,0.37891716,-0.32221735,1.1920216,-1.1093935,-0.88568616,-0.6611018,-1.1263356,1.3510418,0.28478304,709a3600dc12d686d1c8f691a0af1e19,userdId_25,17,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,92,False
0.6785275,0.43185252,0.5348994,-0.85167664,0.4399217,-0.606494,-0.044272486,0.471435,0.429407,0.07109002,-0.3733242,-0.09044019,-0.02471497,1.0008558,-0.33903116,0.34066772,0.2476431,0.27592888,-1.5094961,-0.26173532,f918da384abe3dbfb19a02f888cbf3b1,userdId_21,11,4,3,True,False,True,True,False,False,False,3,False,False,True,False,0,False,False,False,66,False
-0.863498,1.1704141,-0.076461405,0.8081224,-1.0719424,-1.3044506,-0.30848342,-0.19907513,0.9747653,-0.37874448,-0.9755778,-0.917006,-0.45097733,0.020836461,0.8232536,-0.31719804,-0.12882333,0.3092512,-0.16622445,0.0523185,582dcbc047b264a41a011f56f86574ba,userdId_7,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,60,True
-0.08009744,-1.5182692,-0.31873977,1.4242784,0.11701793,-0.8524931,0.5375512,-0.71641684,0.47050136,0.6275723,0.6194164,0.5178233,-0.48178384,1.150938,-1.3223166,-1.1357567,-0.9141487,-1.3242173,1.5115623,0.5435077,709a3600dc12d686d1c8f691a0af1e19,userdId_9,17,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,92,False
-0.22621986,0.32611173,1.4006541,0.11000587,-0.20562668,-0.3795526,0.021588102,-0.19352964,1.1507872,-0.28257784,-0.31369588,0.068835944,-0.35721356,0.10747251,0.3687504,-0.09449989,-0.3008751,-0.31981203,0.33872715,0.26390278,8c67b76032d571a8d7eca8796ed11752,userdId_20,6,2,1,True,False,True,False,False,False,False,2,False,False,False,False,1,False,False,False,38,False
0.7595488,-0.5139808,0.3450061,-1.0769936,-1.2476118,-1.1770937,-0.09609575,0.2751712,0.20968546,-1.3811792,-0.84853125,-1.1977574,1.0047693,0.6419424,0.13520338,0.32498568,-0.32439905,0.93674034,1.0874003,0.46896464,f918da384abe3dbfb19a02f888cbf3b1,userdId_4,12,3,3,True,False,True,True,False,False,False,4,False,True,True,False,1,True,False,False,78,False
-0.7975838,-0.22230032,-0.77539814,0.5235891,0.14398512,-1.6827357,-0.4220715,-0.2568252,-0.16228954,0.47417468,0.35108098,0.15588225,-0.2829207,1.5694302,0.010890845,-1.0758979,-0.4214153,-1.471343,0.09553099,-0.23538923,709a3600dc12d686d1c8f691a0af1e19,userdId_15,18,3,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,104,False
-1.278164,0.118548505,-1.097495,-1.4814985,-1.1814455,-1.6708674,-1.6770995,-0.27524117,-0.6902004,-0.4045832,-0.56260765,-2.294133,-0.013407023,1.3834451,0.9522023,-0.38476127,0.5830937,0.49078426,1.2145253,0.060028028,f918da384abe3dbfb19a02f888cbf3b1,userdId_6,12,2,3,True,False,True,True,False,False,False,3,False,False,True,False,2,False,True,False,65,False
0.67913556,0.41358557,0.28257564,-0.81732184,0.4493794,-0.48681587,0.0064126183,0.5563336,0.15764661,0.013131313,-0.3626068,-0.17118041,-0.074034765,0.878683,-0.44474447,0.3240892,0.11603698,0.18588765,-1.4979626,-0.48321712,f918da384abe3dbfb19a02f888cbf3b1,userdId_21,10,3,3,True,False,True,True,False,False,False,3,False,False,True,False,0,False,False,False,62,False
0.793385,0.03132415,0.82879454,-0.23381676,-0.30143213,0.029693844,0.22830066,-0.31067672,0.39914173,-0.82554406,0.54842985,0.29308835,-1.2611547,0.10553385,0.02399696,0.29229003,0.17223735,0.0805823,0.19833174,-1.393121,3355182ef981952e841618c19103ef09,userdId_28,11,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,True,92,False
-0.31145278,0.19551775,1.1864285,1.135234,0.33304167,-0.86630875,0.24618751,-0.72596353,0.9558768,-0.1406836,-0.6735428,0.016128391,0.51085365,0.3281869,0.57065064,0.18712735,-0.3241241,-0.34121108,0.5233521,0.5429077,8c67b76032d571a8d7eca8796ed11752,userdId_20,10,3,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,64,False
0.5788681,-0.098389044,0.111897044,0.85233665,-0.012666409,-0.082857735,-0.12925072,-0.3502431,-0.1501093,-0.5180493,0.42789724,0.04961225,-0.73311186,-0.27572352,0.11415286,-0.11249267,-0.80733484,-0.02633555,0.56567127,-0.3283752,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_23,7,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,65,True
-0.42233324,0.66723657,0.33218318,-0.21961707,0.883721,-0.54662365,0.083946675,-0.20727478,1.5861977,-0.38246143,-0.2711209,-1.3119363,-0.6046085,-0.12452479,-0.054642167,-0.5492795,0.03926564,-0.9172894,1.6878635,0.08999011,8c67b76032d571a8d7eca8796ed11752,userdId_28,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,52,False
-0.89985305,1.6246732,-1.1505874,-1.0222577,1.2562686,-1.5128857,-0.27826017,-0.45427787,1.3881665,-0.38220164,0.42425904,-2.4431143,-0.85337156,0.746311,1.2107697,-0.9481487,0.2906194,0.25540984,1.2797893,0.55134547,8c67b76032d571a8d7eca8796ed11752,userdId_21,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,59,False
-0.16769703,-1.6643589,0.07612713,1.0236642,-0.21744081,-1.3905803,-0.22864534,-1.2738625,-0.672179,0.8318765,-0.3849126,-1.077508,-0.49165097,1.4206656,-0.7991769,-0.89063513,0.031763203,-1.3321832,1.7773507,0.6957109,709a3600dc12d686d1c8f691a0af1e19,userdId_8,18,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,True,False,89,False
0.33308166,-0.3226257,0.23420826,0.3226993,-0.25569603,0.20208137,-0.5436684,0.15119499,-0.07327127,-0.13929756,0.8733188,-0.0235904,-0.4732034,0.9142758,0.5235581,0.024687337,1.0469798,-0.6650087,-0.2262831,-1.5398518,3355182ef981952e841618c19103ef09,userdId_1,13,4,3,False,False,False,True,True,True,True,3,False,False,False,False,3,False,False,True,108,False
0.049150337,0.18231778,0.49040937,0.9234932,-0.86525387,-0.09337155,0.45244437,0.14414422,-0.65957254,-0.1603199,-1.2644055,0.06512686,-0.08861074,0.14680102,0.40542766,0.06683046,-0.8921714,-0.0065858588,0.8109999,0.5633024,582dcbc047b264a41a011f56f86574ba,userdId_21,5,2,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,25,False
0.28071618,0.08246633,0.83788514,-0.4262461,-1.0166942,-0.64236444,-0.63467103,-0.09736981,0.9026914,-0.97594154,-1.8754957,-0.72507155,-0.7529986,-0.40919936,0.115472786,0.085965514,-1.2396257,-0.61040694,0.45693108,-1.2782774,582dcbc047b264a41a011f56f86574ba,userdId_16,8,3,1,False,False,False,True,False,False,False,3,False,False,False,False,1,False,False,False,43,False
-0.8963501,0.6900538,-0.471445,1.0199846,-1.1614311,-1.1875117,-0.7335825,-0.4223293,0.32844383,-0.41909096,-0.32377318,-1.0272087,0.13468081,0.2138383,0.6702805,0.03998168,0.40161043,0.5963174,0.16307025,-0.27340505,582dcbc047b264a41a011f56f86574ba,userdId_14,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,60,True
0.6559666,-0.4431692,-0.116001114,1.2672229,-1.5835834,0.60106784,-0.18342048,0.2509627,0.22914413,-0.4016128,-0.05767166,0.9700129,-1.8043321,-0.06639386,-1.80082,0.18428175,-0.97431225,-0.31496453,-0.24120335,-0.19743595,3355182ef981952e841618c19103ef09,userdId_12,9,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,85,False
-0.89690906,0.51481557,-0.81034523,0.16499798,-0.34520608,-1.226106,-0.9478535,-0.65332013,0.49095172,-0.76029223,-0.0025407097,-1.5574615,-0.8423498,-0.046274483,0.036596183,-0.5865253,0.3133965,0.40819052,0.09538069,-0.797674,582dcbc047b264a41a011f56f86574ba,userdId_21,8,2,1,True,True,False,True,True,False,False,3,False,False,True,False,1,False,False,False,59,False
-1.5970081,-0.0046117823,-1.3821783,1.1989161,-2.299475,-1.3384625,-0.6377187,-1.1076157,-2.35978,-1.3294808,-1.9550086,0.17808211,-0.78759986,0.58553857,1.6019616,0.3388055,0.45875475,0.4099891,0.7090649,-0.2655325,582dcbc047b264a41a011f56f86574ba,userdId_14,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,48,False
-0.5495633,0.22973228,0.18404754,-0.0015108787,0.8927708,-0.6083913,-0.04377077,-0.44975296,1.556574,-0.017885992,-0.07866192,-0.9065475,-0.4107384,0.08033636,0.04643851,-0.49194604,0.10483706,-0.6543043,1.386626,0.2471372,8c67b76032d571a8d7eca8796ed11752,userdId_12,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,51,False
0.33861554,-0.5933777,-0.049163643,0.64416856,-0.9436698,0.40423,-0.53577256,0.2069689,0.17216931,-0.025296768,0.23956944,0.5188325,-1.3524424,0.027183998,-0.76490045,-0.14680824,-0.58233136,0.0378543,-0.3356523,-0.2626008,3355182ef981952e841618c19103ef09,userdId_12,9,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,89,False
-1.5060884,-0.08550313,0.6841211,0.3284525,0.030810462,0.2175747,-0.26158002,-0.13283321,1.4327428,-0.7455186,0.39843783,-0.22721252,0.3447176,-0.25956112,0.10828481,0.57633936,-1.0867635,-0.65762615,1.0338147,0.95057523,392e69c90b63b832ef1b1489027c9c7f,userdId_27,18,3,2,True,False,True,True,False,True,False,4,False,True,True,False,1,False,False,False,124,False
-1.3091881,0.57633966,-1.1794564,-0.054622762,-0.644161,-1.4943367,-0.43737754,-0.0927058,0.6693579,-0.57201654,-0.6202293,-0.9187376,-1.6580224,0.49031344,0.7189897,-0.009721316,-0.41598585,1.0451931,0.18994448,1.3255545,582dcbc047b264a41a011f56f86574ba,userdId_4,6,1,1,False,False,False,True,False,False,False,2,False,False,False,False,1,False,False,False,33,True
-0.76006204,0.16674307,0.78285617,0.60072523,-0.26012406,-0.44365284,-0.057619106,-0.651008,1.254411,-0.07236817,-0.579983,-0.2998295,0.42932677,0.45329654,0.56295097,-0.25431368,-0.28927672,-0.23244317,0.93932426,0.6128474,8c67b76032d571a8d7eca8796ed11752,userdId_20,9,3,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,62,False
-0.47455168,-1.807434,0.23630027,-1.2141819,-0.96787727,0.3768227,-0.0969649,-2.145675,0.40832675,0.6370972,-1.042727,-1.9015411,-1.970314,1.1493384,-1.9125046,-0.044761356,-0.26164767,-0.14407669,1.9987644,2.4942064,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_32,17,1,6,False,False,False,True,True,True,True,2,False,False,False,False,1,False,True,False,90,True
-0.5021526,0.38314083,-0.17614716,-0.45860288,0.9744956,-0.7397575,-0.57168615,-0.1153232,1.6700003,-0.06906256,0.28641975,-1.3387764,-0.3705348,0.42290613,0.44155234,-0.728356,-0.11428405,-1.0270754,1.7170261,0.37577525,8c67b76032d571a8d7eca8796ed11752,userdId_14,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,59,True
-0.28684676,0.9717962,0.6666685,0.08829583,0.59886956,-0.36484236,-0.87423,-0.10520332,1.5976117,0.026828503,0.1486552,0.026076479,0.18970373,-0.2933831,0.58469987,-0.7702889,-0.43143892,-0.1090243,0.13227986,1.2415539,8c67b76032d571a8d7eca8796ed11752,userdId_10,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,59,False
0.54949814,-1.2605082,-0.6757308,0.26503754,-1.1374843,1.0552015,0.9595299,0.06813301,-0.1890106,-0.022345614,-0.50014305,1.0506562,-0.5899591,0.010151158,-1.3084443,1.317874,-0.71191615,0.6566437,1.8048987,1.501272,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,False,True,False,3,False,False,True,False,1,False,False,False,103,False
-0.7899861,0.65792686,-0.08302247,0.78869295,-1.2727048,-1.6012397,-0.9975872,-0.5350786,0.87297994,-0.33866492,-0.10119371,-1.2001741,0.116024576,0.56451374,0.8655694,0.06794016,0.3841468,1.0277977,-0.055428963,-0.28161526,582dcbc047b264a41a011f56f86574ba,userdId_12,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,58,True
-0.5525087,0.12685274,0.525087,-0.014060654,-0.48168328,-0.09465353,-0.4789389,-0.415523,1.2929581,-0.58027714,0.4825095,-1.2118574,-0.027090723,0.34033868,0.016529888,0.22733432,-0.5760901,-0.53158176,1.1176269,0.55494094,392e69c90b63b832ef1b1489027c9c7f,userdId_21,10,2,2,True,False,True,True,False,True,False,3,False,False,True,False,1,False,False,False,78,False
0.3254925,0.88389647,0.2393332,-0.16114765,0.48447326,-0.09087766,-0.4478812,-0.027247828,1.7570537,1.1570953,-0.046767533,-1.185339,-0.784806,-0.15856132,-0.87728417,-0.82151914,0.33432454,-0.6501499,0.36866826,-0.044025466,8c67b76032d571a8d7eca8796ed11752,userdId_48,6,2,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,43,False
0.024618942,-1.5448937,-0.2830657,1.4949882,0.011349786,-0.80054736,0.51215744,-0.65225893,0.36590016,0.5571352,0.5355659,0.5098384,-0.4833682,1.065843,-1.3950973,-0.98433405,-0.99346596,-1.3580172,1.6026695,0.47397923,709a3600dc12d686d1c8f691a0af1e19,userdId_9,17,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,92,False
0.8440041,-0.09121306,0.85864174,1.9307622,0.57973146,0.7769452,1.054495,-1.5440371,1.1736907,1.1109312,-0.6068874,0.45000863,0.3753915,0.29851922,-1.4604295,-1.5972296,-0.8780628,-0.18500221,-0.33231243,2.2672884,709a3600dc12d686d1c8f691a0af1e19,userdId_13,18,0,1,False,False,False,True,False,False,False,3,False,True,False,False,1,False,False,False,117,False
0.27959445,-0.7073011,-1.083595,0.91765654,-1.0378609,0.84342325,0.77749294,-0.68136805,0.08882613,0.14696088,-1.7662421,0.6318284,0.4073773,0.16885492,-0.8530457,0.9308823,-1.4276218,0.9587073,0.60521597,0.81634456,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,103,False
-0.48968434,-0.097700156,0.38741452,2.3159747,-1.2779931,0.15414362,0.85015404,-0.47967878,-0.09307593,-1.3349757,0.06687132,0.63067144,-1.6114472,0.8516422,-0.7008355,0.64460254,-1.7359295,-0.03241998,-1.6953329,-1.0706302,3355182ef981952e841618c19103ef09,userdId_12,9,2,3,False,False,False,True,False,False,False,2,False,False,False,False,1,False,False,False,77,False
-0.0379819,-1.1512159,0.07877037,0.32608086,-0.12067061,-0.38037392,-1.0890176,-0.12781121,1.0008059,0.2130779,0.65633696,-0.087739505,0.13949446,-0.12081095,-0.063464515,-0.4174991,-1.0581189,-0.37254164,0.5512471,-0.25290716,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_40,10,2,1,True,True,False,True,True,False,False,3,False,False,False,False,1,False,False,False,83,False
0.62448853,0.23598394,0.2891241,0.7772153,0.59089375,0.7381029,-0.19262856,-0.23536395,0.49118355,1.3041561,0.41369435,1.051863,0.036953386,0.5494674,-0.9988577,-2.1050687,-0.6302319,-1.3803197,-1.2411922,0.8380632,709a3600dc12d686d1c8f691a0af1e19,userdId_38,13,1,1,False,False,False,True,False,False,False,3,False,False,False,False,1,False,False,False,98,False
-0.53668654,1.179513,-1.141193,0.0063146534,-1.1911693,1.4066021,-1.6108594,-0.21151118,-1.2592273,1.0386522,0.06237381,0.9564263,-1.4841943,-0.33521622,0.7247611,-0.4853191,-1.3603159,0.8010182,-1.8585511,0.3177231,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_1,11,0,6,False,False,False,True,True,True,True,2,False,False,False,False,5,False,False,False,93,False
-1.2997953,0.33342078,0.9444131,0.7391119,0.23970045,0.7726289,-0.09252493,-0.2625496,1.102132,-0.56100607,0.43930626,-0.6797786,0.603269,-0.45114848,0.752524,1.0635672,-1.2475746,-0.5176191,1.5275756,1.7179178,392e69c90b63b832ef1b1489027c9c7f,userdId_12,15,2,2,True,False,True,True,False,True,False,3,False,True,True,False,1,False,False,False,127,False
1.1895053,-0.58204997,0.022391496,0.77666926,-0.7218036,0.20410793,-0.17735991,0.857286,-0.6252863,-0.63816607,-0.27298325,0.96491367,-0.9897765,0.7406427,0.29909617,-0.007582563,0.0960743,-0.21250114,-0.38892087,-0.10315009,3355182ef981952e841618c19103ef09,userdId_12,12,4,3,False,False,False,True,True,True,True,2,False,False,False,False,3,False,False,True,104,False
0.08957055,-2.2511234,0.843896,0.94084793,0.30774546,0.7164561,0.39661413,-0.9212977,0.8777331,0.952249,1.3218658,0.88982296,-0.47748357,0.34353542,-2.2979455,-1.4219398,0.2670028,-0.78708094,1.4597114,2.591812,709a3600dc12d686d1c8f691a0af1e19,userdId_18,16,1,1,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,94,False
0.32825965,-0.7785734,-0.8473263,0.8836938,-0.8792182,0.8785024,0.6125067,-0.54727554,0.13332157,0.16615015,-1.7153515,0.6318763,0.43584013,0.45540565,-0.7186969,0.8797974,-1.364549,0.9676714,0.6109632,0.62298995,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,103,False
-0.69653445,-1.8280011,-0.85926944,1.6257858,-0.11255809,-1.2775772,-0.35731667,0.2718281,0.5079129,1.4831315,0.22111814,1.1507353,0.7419426,1.142849,-0.014240536,-1.2970419,0.7440916,-1.436899,0.91444975,1.0775294,709a3600dc12d686d1c8f691a0af1e19,userdId_27,17,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,102,False
-0.23942283,-0.34166217,0.06935535,1.0186228,-0.7280805,0.37345448,-0.13615692,0.38369724,0.5759581,-0.36354774,0.3776387,0.8174597,-1.6188289,0.38911605,-1.2712221,0.9722379,-1.0944752,-0.11345422,-0.68784416,-0.4348476,3355182ef981952e841618c19103ef09,userdId_32,9,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,87,False
0.6367987,-0.052246545,0.16039678,0.87938654,-0.13975056,-0.056995757,-0.15088654,-0.29293728,-0.2441016,-0.46903616,0.32666,0.04652638,-0.5512861,-0.19788083,0.018644214,-0.22665533,-0.77681726,-0.029624283,0.70028186,-0.46456343,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_17,7,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,64,False
0.6598597,0.021568393,0.28415424,0.70522374,-0.0019415222,0.100681975,0.026747616,-0.42468536,-0.21678177,-0.36594376,0.40554115,0.024914179,-0.69696665,-0.26473483,-0.25185966,-0.1389553,-0.89648044,0.16546988,0.4773419,-0.48707426,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_39,7,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,62,False
0.3183005,-0.82168734,0.44612116,-1.8065484,-0.90067005,0.2627403,-1.5789595,0.26048082,1.2267636,-0.816137,0.5110402,-1.0472987,0.437368,0.22183445,0.2433581,0.5160044,-0.7866464,-0.81400436,1.2142801,-0.3827288,392e69c90b63b832ef1b1489027c9c7f,userdId_1,12,2,2,True,False,True,True,True,True,True,3,False,False,True,False,1,False,False,False,76,False
-0.7562462,0.37561888,-0.27119195,0.8150191,-1.2767391,-1.3533907,-0.94205815,-0.57366884,0.8120681,-0.3603041,-0.18864973,-1.1576474,-0.043494284,0.38743162,0.61794096,0.061106276,0.22683772,0.8156797,0.10365439,-0.14796463,582dcbc047b264a41a011f56f86574ba,userdId_9,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,60,True
0.18023147,-0.33966523,0.6848305,1.1745422,-0.1766598,-0.2542001,-0.17811485,-0.1813689,-0.043513715,0.605582,0.12838684,0.010830598,-0.30542395,0.43704915,-0.07787946,0.21178886,-0.35289216,0.04707706,-0.32432783,-0.42718193,709a3600dc12d686d1c8f691a0af1e19,userdId_44,3,1,1,False,False,False,False,False,False,False,1,False,False,False,False,1,False,False,False,13,False
-0.4947246,0.4312081,-0.09870335,-0.4571581,0.9346861,-0.6605262,-0.6350547,-0.1148425,1.5957934,-0.028347613,0.34483323,-1.3072268,-0.51227325,0.43312314,0.44825172,-0.59833837,-0.22099046,-0.9935306,1.8523008,0.32019386,8c67b76032d571a8d7eca8796ed11752,userdId_34,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,59,True
0.8210325,-1.1010518,-0.71853215,-1.0781958,-0.83452064,-0.8673824,-0.5195367,-0.04531051,0.35188147,-0.59759825,1.006746,-0.32985678,-1.207449,1.0202905,0.050482202,0.23825547,-0.09667482,0.693159,-0.23457561,0.81709117,3355182ef981952e841618c19103ef09,userdId_18,11,5,3,False,False,False,True,True,True,True,2,False,False,False,False,0,True,False,False,93,False
-0.7810948,0.47687814,-1.8686922,-0.8119138,0.12946568,-1.4989357,-0.49514216,0.35632038,1.2772834,-0.4827099,1.171728,-0.3621217,-2.2688973,0.72967905,-0.44612265,0.08496225,0.70762944,0.8505954,-1.6858855,-0.34341684,3355182ef981952e841618c19103ef09,userdId_7,10,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,93,False
0.58516,-0.49066728,0.78267664,-0.0240519,-0.316962,0.06843974,-0.06588686,-0.20450911,0.6126894,-0.29809797,0.21980716,0.6128214,-0.5695972,-0.05378642,0.53365725,0.28290474,0.7736843,-0.1960858,0.11100943,-1.1520257,3355182ef981952e841618c19103ef09,userdId_28,11,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,True,102,False
-0.86565906,-1.6992171,0.2905294,-0.6329139,-0.74823457,1.2355026,0.36131287,-1.3349798,1.2079704,-0.0699359,-0.48785898,-0.44031435,-1.9594874,0.83069277,-2.2769773,0.07275521,-0.8304836,-0.42649356,1.3840452,2.663709,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_21,16,1,6,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,89,True
0.78400946,0.31356022,1.1265652,0.7699187,-0.124266766,0.30245936,0.3095968,-1.4023433,-0.09377301,0.4037997,-0.33386135,-0.8947015,0.90987265,0.2486942,-0.027152376,1.3743911,-0.26977673,0.6707527,-0.71552706,-1.1128458,f918da384abe3dbfb19a02f888cbf3b1,userdId_39,15,3,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,True,False,82,False
-1.2580627,-0.57819235,-0.32466915,-0.004699507,1.2504216,-0.7890114,-1.5280573,0.2919057,0.6209311,2.2132113,-0.2839248,0.6466417,0.27531603,1.4866163,0.2467058,-2.2971869,1.2035372,-2.095591,-0.5045627,2.2459888,709a3600dc12d686d1c8f691a0af1e19,userdId_17,20,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,136,False
-0.355943,0.14789382,-0.2997429,-0.32608098,0.78199375,-0.54854643,-0.6249223,-0.29215914,1.337267,0.11631666,0.6359134,-0.89605933,-0.45675912,0.5788475,0.4839608,-0.45554203,-0.11433463,-0.92234373,1.3667378,0.37662178,8c67b76032d571a8d7eca8796ed11752,userdId_12,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,58,True
-0.57446414,-0.33238637,-0.13913219,0.9443414,-1.203079,-0.026046902,-0.24999583,-0.8114237,-0.79361206,0.28145522,-1.2841343,0.0016395344,-0.07686885,0.50615376,-0.31355178,0.48799574,-0.03205954,0.13146633,0.7314701,0.5315494,582dcbc047b264a41a011f56f86574ba,userdId_21,6,3,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,30,False
0.6686527,0.07607949,0.26023275,0.8550396,0.6600091,0.78137213,-0.2304012,-0.3761966,0.5821484,1.3443283,0.5026953,1.0478865,0.08346538,0.5162273,-0.9833849,-2.165055,-0.56179947,-1.4588906,-1.0859915,0.720824,709a3600dc12d686d1c8f691a0af1e19,userdId_38,13,1,1,False,False,False,True,False,False,False,3,False,False,False,False,1,False,False,False,98,False
-0.3232752,-0.8258348,0.35312206,0.45887548,-0.8130001,-0.8738119,-0.96645385,-0.5045597,1.4557676,-0.28135788,0.40186703,-0.10922583,0.6041248,0.11677399,0.57802564,0.4223562,-1.5374569,-0.58505625,0.64320356,0.6767853,392e69c90b63b832ef1b1489027c9c7f,userdId_18,24,3,2,True,False,True,True,True,True,True,4,False,True,True,False,1,False,False,False,166,False
0.97614795,0.39425915,0.36779186,1.8302898,-0.9432971,-0.44626072,0.67642826,-0.38288942,-0.42228335,-0.41773203,0.08384303,0.47728732,0.12141564,-0.3565284,0.31093767,-0.3563465,-1.2502385,0.53950506,0.15886661,-0.62775713,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_13,8,2,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,74,False
0.17295858,-0.8722687,-0.990451,0.8109076,-0.90125203,0.8409766,0.65843374,-0.6481619,0.14149329,0.16322812,-1.7079438,0.6435318,0.35089296,0.3511509,-0.79618037,0.7421695,-1.4285109,0.9091019,0.7517236,0.7255123,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,103,False
-0.22938088,-1.3457164,-0.5421944,1.5126368,-0.21544355,-1.0525615,0.24734993,-0.4939633,0.24150069,0.39867762,0.51610345,0.44084224,-0.40564045,1.0992972,-1.1393179,-0.82421714,-0.6819325,-1.1648382,1.3738742,0.25718296,709a3600dc12d686d1c8f691a0af1e19,userdId_31,17,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,92,True
-0.3759219,-0.3973022,1.1385187,0.5199861,-0.43003777,-0.45707285,-0.56823194,-0.7051296,0.7649,-0.5702685,0.09334547,-0.40262258,0.5173721,-0.24582395,0.0036164836,0.61054176,-0.75231504,-0.39803106,0.19446327,-0.08077707,392e69c90b63b832ef1b1489027c9c7f,userdId_18,15,2,2,True,False,True,True,True,True,True,4,False,False,True,False,1,False,False,False,98,False
-0.35139912,-0.793602,0.1422556,-0.3969404,-2.4228404,1.0345052,0.31958425,0.3197597,-0.39609334,0.010697996,-1.3148131,1.3826678,-0.6858309,-0.06478911,-1.5521855,0.48543376,-0.54718584,-0.29814538,0.099367134,1.039454,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,True,True,True,3,False,False,True,False,1,False,False,False,77,False
0.68616694,-0.17467485,1.1112349,2.3679485,0.9771764,0.50765705,1.2397705,-2.2123306,1.8895588,0.6655855,-0.96160424,-0.08421767,0.7524382,0.5292305,-0.41889462,-1.5910716,-1.7768307,0.27073202,-0.45537,1.2322843,709a3600dc12d686d1c8f691a0af1e19,userdId_13,23,1,1,False,False,False,True,False,False,False,3,False,True,False,False,1,False,False,False,137,False
